Unnamed: 0,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
427061,MA010120220803228073,돈부리인생,,I2,음식,I203,일식,I20302,일식 카레/돈가스/덮밥,I56122,일식 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109920008,1,대지,992.0,8.0,경기도 수원시 영통구 영통동 992-8,411174331017.0,경기도 수원시 영통구 덕영대로1681번길,9.0,,4111710500109920008000531,,경기도 수원시 영통구 덕영대로1681번길 9,443470,16702,,1.0,,127.075041167175,37.2481018403876
427417,MA010120220803226343,벌툰,,I2,음식,I212,카페,I21201,카페,I56229,기타 비알코올 음료점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110090001,1,대지,1009.0,1.0,경기도 수원시 영통구 영통동 1009-1,411174331171.0,경기도 수원시 영통구 청명남로28번길,2.0,,4111710500110090001001204,아이텐텐빌딩,경기도 수원시 영통구 청명남로28번길 2,443470,16705,,8.0,,127.075231275422,37.2519149592836
427531,MA010120220803231100,삼포가는길,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110340006,1,대지,1034.0,6.0,경기도 수원시 영통구 영통동 1034-6,411173177005.0,경기도 수원시 영통구 반달로,92.0,,4111710500110340006000990,,경기도 수원시 영통구 반달로 92,443470,16705,,,,127.078396219666,37.2521288657094
428356,MA010120220803176668,맛닭꼬영통하우스토리점,,I2,음식,I210,치킨,I21006,치킨,I56193,치킨 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109580003,1,대지,958.0,3.0,경기도 수원시 영통구 영통동 958-3,411173177007.0,경기도 수원시 영통구 봉영로,1613.0,,4111710500109580003051241,영통하우스토리,경기도 수원시 영통구 봉영로 1613,443470,16703,,1.0,,127.073919676467,37.2550044747219
428490,MA010120220803169398,다상참치,,I2,음식,I203,일식,I20301,일식 회/초밥,I56114,한식 해산물 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110370013,1,대지,1037.0,13.0,경기도 수원시 영통구 영통동 1037-13,411173177005.0,경기도 수원시 영통구 반달로,100.0,,4111710500110370013000998,,경기도 수원시 영통구 반달로 100,443470,16705,,2.0,,127.077612562862,37.252609355052
428696,MA010120220803195436,투고샐러드수원경희대점,,I2,음식,I210,토스트/샌드위치/샐러드,I21005,토스트/샌드위치/샐러드,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110210004,1,대지,1021.0,4.0,경기도 수원시 영통구 영통동 1021-4,411173177014.0,경기도 수원시 영통구 청명로,7.0,,4111710500110210004000397,청명타운텔,경기도 수원시 영통구 청명로 7,443470,16702,,1.0,,127.078881103742,37.2484111134374
428712,MA010120220803166982,본푸드서비스더웰,,I2,음식,I207,구내식당·뷔페,I20701,구내식당,I56130,기관 구내식당업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109960003,1,대지,996.0,3.0,경기도 수원시 영통구 영통동 996-3,411173177007.0,경기도 수원시 영통구 봉영로,1620.0,,4111710500109960003001214,대우월드마크영통,경기도 수원시 영통구 봉영로 1620,443851,16704,,,,127.075858316337,37.255028632792
428795,MA010120220803167437,티에스시스템,,I2,음식,I207,구내식당·뷔페,I20701,구내식당,I56130,기관 구내식당업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110130001,1,대지,1013.0,1.0,경기도 수원시 영통구 영통동 1013-1,411174331176.0,경기도 수원시 영통구 청명로21번길,19.0,,4111710500110130001000395,탑빌딩,경기도 수원시 영통구 청명로21번길 19,443470,16705,,,,127.078963130063,37.2500066912194
429225,MA010120220803165842,골치연구소,,I2,음식,I210,치킨,I21006,치킨,I56193,치킨 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109930002,1,대지,993.0,2.0,경기도 수원시 영통구 영통동 993-2,411173177003.0,경기도 수원시 영통구 매영로,400.0,,4111710500109930002000550,,경기도 수원시 영통구 매영로 400,443470,16702,,1.0,,127.075122413437,37.2488323625592
429937,MA010120220803119111,홀리스다이너,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110130009,1,대지,1013.0,9.0,경기도 수원시 영통구 영통동 1013-9,411174331062.0,경기도 수원시 영통구 매영로425번길,16.0,,4111710500110130009000467,,경기도 수원시 영통구 매영로425번길 16,443470,16705,,,,127.07815852852,37.249432739577
430399,MA010120220803294006,육회지존,,I2,음식,I201,한식,I20108,소고기 구이/찜,I56113,한식 육류 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110090002,1,대지,1009.0,2.0,경기도 수원시 영통구 영통동 1009-2,411174331171.0,경기도 수원시 영통구 청명남로28번길,20.0,,4111710500110090002001167,플러스타운빌딩,경기도 수원시 영통구 청명남로28번길 20,443470,16705,,,,127.075924549471,37.2514518022665
432002,MA010120220803311631,준코뮤직타운수원,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110090006,1,대지,1009.0,6.0,경기도 수원시 영통구 영통동 1009-6,411173177005.0,경기도 수원시 영통구 반달로,21.0,,4111710500110090006001199,매직프라자,경기도 수원시 영통구 반달로 21,443470,16705,,,,127.07503191599,37.2516250516128
432374,MA010120220803348681,보배반점수원,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110370011,1,대지,1037.0,11.0,경기도 수원시 영통구 영통동 1037-11,411173177005.0,경기도 수원시 영통구 반달로,104.0,,4111710500110370011001027,덕유빌딩,경기도 수원시 영통구 반달로 104,443470,16705,,1.0,,127.077328579018,37.2527873615038
432535,MA010120220803349752,크레마노,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110100001,1,대지,1010.0,1.0,경기도 수원시 영통구 영통동 1010-1,411173177013.0,경기도 수원시 영통구 청명남로,32.0,,4111710500110100001001188,월드프라자,경기도 수원시 영통구 청명남로 32,443470,16705,,1.0,,127.075709118963,37.2524773693852
432577,MA010120220803358159,하나참치,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110110005,1,대지,1011.0,5.0,경기도 수원시 영통구 영통동 1011-5,411174331172.0,경기도 수원시 영통구 청명남로34번길,21.0,,4111710500110110005000976,,경기도 수원시 영통구 청명남로34번길 21,443470,16705,,,,127.076714255244,37.2523230142224
432753,MA010120220803355517,추억속으로라이브,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109980009,1,대지,998.0,9.0,경기도 수원시 영통구 영통동 998-9,411173177013.0,경기도 수원시 영통구 청명남로,39.0,,4111710500109980009000956,럭셔리프라자,경기도 수원시 영통구 청명남로 39,443470,16704,,3.0,,127.075700093126,37.2532161969279
433331,MA010120220803336926,서울24시감자탕,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110370002,1,대지,1037.0,2.0,경기도 수원시 영통구 영통동 1037-2,411173177013.0,경기도 수원시 영통구 청명남로,48.0,,4111710500110370002000976,,경기도 수원시 영통구 청명남로 48,443470,16705,,,,127.07663178217,37.2535388495812
433601,MA010120220803326254,새벽집,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110290009,1,대지,1029.0,9.0,경기도 수원시 영통구 영통동 1029-9,411174331176.0,경기도 수원시 영통구 청명로21번길,16.0,,4111710500110290009052614,,경기도 수원시 영통구 청명로21번길 16,443470,16705,,2.0,,127.079433664995,37.250244635237
435612,MA010120220803402386,그로또,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110300002,1,대지,1030.0,2.0,경기도 수원시 영통구 영통동 1030-2,411173177015.0,경기도 수원시 영통구 청명북로,2.0,,4111710500110300002001019,,경기도 수원시 영통구 청명북로 2,443470,16705,,,,127.07896384706,37.2517998771114
437277,MA010120220803428250,수타원,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109820002,1,대지,982.0,2.0,경기도 수원시 영통구 영통동 982-2,411174331086.0,경기도 수원시 영통구 봉영로1482번길,6.0,,4111710500109820002000632,,경기도 수원시 영통구 봉영로1482번길 6,443470,16695,,,,127.065778167271,37.2451636371003
437508,MA010120220803442272,청담해푸드,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110200011,1,대지,1020.0,11.0,경기도 수원시 영통구 영통동 1020-11,411174331061.0,경기도 수원시 영통구 매영로415번길,42.0,21.0,4111710500110200011000433,,경기도 수원시 영통구 매영로415번길 42-21,443470,16705,,,,127.079073561631,37.2492686515759
438656,MA010120220803385881,나뇽,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109890002,1,대지,989.0,2.0,경기도 수원시 영통구 영통동 989-2,411173177003.0,경기도 수원시 영통구 매영로,366.0,,4111710500109890002001219,현대아파트,경기도 수원시 영통구 매영로 366,443470,16701,,1.0,,127.071673407357,37.2506526180799
439004,MA010120220803384168,커피브라더,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110410012,1,대지,1041.0,12.0,경기도 수원시 영통구 영통동 1041-12,411174331179.0,경기도 수원시 영통구 청명로77번길,12.0,,4111710500110410012001048,,경기도 수원시 영통구 청명로77번길 12,443470,16705,,1.0,,127.078391577295,37.2534354177837
439704,MA010120220803538991,화이트스노우,,I2,음식,I212,카페,I21201,카페,I56229,기타 비알코올 음료점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109930008,1,대지,993.0,8.0,경기도 수원시 영통구 영통동 993-8,411173177011.0,경기도 수원시 영통구 영일로,5.0,,4111710500109930008000539,,경기도 수원시 영통구 영일로 5,443470,16702,,1.0,,127.075512118029,37.2483037593463
441557,MA010120220803570766,파리바게트영통청명,,I2,음식,I210,빵/도넛,I21001,빵/도넛,I56191,제과점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109580001,1,대지,958.0,1.0,경기도 수원시 영통구 영통동 958-1,411173177007.0,경기도 수원시 영통구 봉영로,1623.0,,4111710500109580001001302,드림피아빌딩,경기도 수원시 영통구 봉영로 1623,443470,16703,,,,127.074720005811,37.2559298483173
441608,MA010120220803556877,에덴베이커리,,I2,음식,I210,빵/도넛,I21001,빵/도넛,I56191,제과점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109880002,1,대지,988.0,2.0,경기도 수원시 영통구 영통동 988-2,411173177007.0,경기도 수원시 영통구 봉영로,1540.0,,4111710500109880002000605,살구마을아파트,경기도 수원시 영통구 봉영로 1540,443736,16701,,1.0,,127.069976916439,37.2492786515604
441998,MA010120220803540914,칠성포차수원,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109980008,1,대지,998.0,8.0,경기도 수원시 영통구 영통동 998-8,411173177013.0,경기도 수원시 영통구 청명남로,31.0,,4111710500109980008001207,키라레스토아,경기도 수원시 영통구 청명남로 31,443470,16704,,,,127.075286349954,37.2529426378892
443269,MA010120220803826942,쁘띠쿠키,,I2,음식,I210,빵/도넛,I21001,빵/도넛,I56191,제과점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109590001,1,대지,959.0,1.0,경기도 수원시 영통구 영통동 959-1,411173177007.0,경기도 수원시 영통구 봉영로,1605.0,,4111710500109590001001233,모던타운,경기도 수원시 영통구 봉영로 1605,443470,16703,,,,127.073452109418,37.2545232365601
443353,MA010120220803827535,아쿠아라운지,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110380001,1,대지,1038.0,1.0,경기도 수원시 영통구 영통동 1038-1,411173177013.0,경기도 수원시 영통구 청명남로,50.0,,4111710500110380001001002,,경기도 수원시 영통구 청명남로 50,443470,16705,,4.0,,127.076899112267,37.2538022516109
444297,MA010120220803786915,챙길밥,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110120001,1,대지,1012.0,1.0,경기도 수원시 영통구 영통동 1012-1,411174331083.0,경기도 수원시 영통구 반달로35번길,30.0,,4111710500110120001056687,영통역아이파크,경기도 수원시 영통구 반달로35번길 30,443470,16705,,2.0,,127.077453708141,37.2517700987869
444378,MA010120220803787509,로마,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110270010,1,대지,1027.0,10.0,경기도 수원시 영통구 영통동 1027-10,411173177014.0,경기도 수원시 영통구 청명로,39.0,,4111710500110270010050209,,경기도 수원시 영통구 청명로 39,443470,16705,,,,127.080496317958,37.2509197029763
444387,MA010120220803784096,뉴코뮤직타운수원,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110100004,1,대지,1010.0,4.0,경기도 수원시 영통구 영통동 1010-4,411174331172.0,경기도 수원시 영통구 청명남로34번길,18.0,,4111710500110100004001175,성우테마21,경기도 수원시 영통구 청명남로34번길 18,443470,16705,,,,127.07635643001,37.252085938716
445665,MA010120220803865726,오디,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109610004,1,대지,961.0,4.0,경기도 수원시 영통구 영통동 961-4,411174331055.0,경기도 수원시 영통구 매영로345번길,95.0,,4111710500109610004003278,,경기도 수원시 영통구 매영로345번길 95,443470,16703,,,,127.073349133901,37.2555677004672
446464,MA010120220803913381,두꺼비본가,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500100730000,1,대지,73.0,,경기도 수원시 영통구 영통동 73,411174331117.0,경기도 수원시 영통구 신원로250번길,78.0,,4111710500100730000051533,,경기도 수원시 영통구 신원로250번길 78,443470,16696,,,,127.064102000813,37.2576575933282
447258,MA010120220803927483,디저트39수원구름,,I2,음식,I212,카페,I21201,카페,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109980007,1,대지,998.0,7.0,경기도 수원시 영통구 영통동 998-7,411173177013.0,경기도 수원시 영통구 청명남로,25.0,,4111710500109980007000001,,경기도 수원시 영통구 청명남로 25,443470,16704,,1.0,,127.074718004891,37.2524065517879
448250,MA010120220803835351,연,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110270020,1,대지,1027.0,20.0,경기도 수원시 영통구 영통동 1027-20,411173177014.0,경기도 수원시 영통구 청명로,25.0,,4111710500110270020000379,,경기도 수원시 영통구 청명로 25,443470,16705,,1.0,,127.080158739917,37.2499438975475
449089,MA010120220804149179,대덕골보쌈칼국수,,I2,음식,I201,한식,I20103,족발/보쌈,I56112,한식 면 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110360010,1,대지,1036.0,10.0,경기도 수원시 영통구 영통동 1036-10,411174331179.0,경기도 수원시 영통구 청명로77번길,28.0,,4111710500110360010001054,,경기도 수원시 영통구 청명로77번길 28,443470,16705,,,,127.077790709669,37.2527909617545
449095,MA010120220804153621,푸라닭수원영통,,I2,음식,I210,치킨,I21006,치킨,I56193,치킨 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110350003,1,대지,1035.0,3.0,경기도 수원시 영통구 영통동 1035-3,411174331181.0,경기도 수원시 영통구 청명북로7번길,15.0,,4111710500110350003054835,,경기도 수원시 영통구 청명북로7번길 15,443470,16705,,1.0,,127.078344658608,37.2526601106448
449640,MA010120220804079771,멕시모부리또,,I2,음식,I204,서양식,I20499,기타 서양식 음식점,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109930007,1,대지,993.0,7.0,경기도 수원시 영통구 영통동 993-7,411174331017.0,경기도 수원시 영통구 덕영대로1681번길,14.0,,4111710500109930007000544,,경기도 수원시 영통구 덕영대로1681번길 14,443470,16702,,,,127.075309353653,37.2482931651305
449751,MA010120220804125051,아!남문통닭,,I2,음식,I210,치킨,I21006,치킨,I56193,치킨 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109610004,1,대지,961.0,4.0,경기도 수원시 영통구 영통동 961-4,411174331055.0,경기도 수원시 영통구 매영로345번길,95.0,,4111710500109610004003278,,경기도 수원시 영통구 매영로345번길 95,443470,16703,,1.0,,127.073349133901,37.2555677004672
450158,MA010120220804124130,하울즈,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110200002,1,대지,1020.0,2.0,경기도 수원시 영통구 영통동 1020-2,411174331061.0,경기도 수원시 영통구 매영로415번길,52.0,,4111710500110200002000509,,경기도 수원시 영통구 매영로415번길 52,443470,16705,,1.0,,127.079037226562,37.2494756210244
451521,MA010120220804022788,해삼,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110110001,1,대지,1011.0,1.0,경기도 수원시 영통구 영통동 1011-1,411173177013.0,경기도 수원시 영통구 청명남로,40.0,,4111710500110110001051813,,경기도 수원시 영통구 청명남로 40,443470,16705,,,,127.076289843201,37.2529234378249
452436,MA010120220804325889,삼첩분식,,I2,음식,I210,김밥/만두/분식,I21007,김밥/만두/분식,I56199,간이 음식 포장 판매 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109630002,1,대지,963.0,2.0,경기도 수원시 영통구 영통동 963-2,411174331054.0,경기도 수원시 영통구 매영로310번길,36.0,,4111710500109630002000072,신성신안쌍용진흥아파트,경기도 수원시 영통구 매영로310번길 36,443470,16697,,,,127.066250670443,37.2534574379614
455267,MA010120220804475272,배코,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110350003,1,대지,1035.0,3.0,경기도 수원시 영통구 영통동 1035-3,411174331181.0,경기도 수원시 영통구 청명북로7번길,15.0,,4111710500110350003054835,,경기도 수원시 영통구 청명북로7번길 15,443470,16705,,1.0,,127.078344658608,37.2526601106448
458231,MA010120220804531021,준준당,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110100003,1,대지,1010.0,3.0,경기도 수원시 영통구 영통동 1010-3,411174331172.0,경기도 수원시 영통구 청명남로34번길,12.0,,4111710500110100003001195,,경기도 수원시 영통구 청명남로34번길 12,443470,16705,,1.0,,127.07614062373,37.2522194193766
458268,MA010120220804531606,영통신닭발,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110110005,1,대지,1011.0,5.0,경기도 수원시 영통구 영통동 1011-5,411174331172.0,경기도 수원시 영통구 청명남로34번길,21.0,,4111710500110110005000976,,경기도 수원시 영통구 청명남로34번길 21,443470,16705,,1.0,,127.076714255244,37.2523230142224
458891,MA010120220804573400,에이스,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110110006,1,대지,1011.0,6.0,경기도 수원시 영통구 영통동 1011-6,411174331172.0,경기도 수원시 영통구 청명남로34번길,3.0,,4111710500110110006001003,플래티넘빌딩,경기도 수원시 영통구 청명남로34번길 3,443470,16705,,,,127.075953569074,37.2527676278038
459451,MA010120220804607885,용용선생수원,,I2,음식,I211,주점,I21104,요리 주점,I56121,중식 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110100011,1,대지,1010.0,11.0,경기도 수원시 영통구 영통동 1010-11,411174331083.0,경기도 수원시 영통구 반달로35번길,21.0,,4111710500110100011001174,,경기도 수원시 영통구 반달로35번길 21,443470,16705,,1.0,,127.075862360583,37.2519288974241
460691,MA010120220804687944,정암,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110450007,1,대지,1045.0,7.0,경기도 수원시 영통구 영통동 1045-7,411173177014.0,경기도 수원시 영통구 청명로,65.0,,4111710500110450007001184,,경기도 수원시 영통구 청명로 65,443470,16705,,2.0,,127.079736731202,37.2531304968729
462626,MA010120220804787986,88호랭이,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110190029,1,대지,1019.0,29.0,경기도 수원시 영통구 영통동 1019-29,411173177014.0,경기도 수원시 영통구 청명로,19.0,,4111710500110190029000450,,경기도 수원시 영통구 청명로 19,443470,16705,,1.0,,127.079780454601,37.2495354651392
462968,MA010120220804730062,채돈이,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110110005,1,대지,1011.0,5.0,경기도 수원시 영통구 영통동 1011-5,411174331172.0,경기도 수원시 영통구 청명남로34번길,21.0,,4111710500110110005000976,,경기도 수원시 영통구 청명남로34번길 21,443470,16705,,1.0,,127.076714255244,37.2523230142224
463517,MA010120220804660947,태룡추어탕,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110350009,1,대지,1035.0,9.0,경기도 수원시 영통구 영통동 1035-9,411174331181.0,경기도 수원시 영통구 청명북로7번길,7.0,18.0,4111710500110350009001030,,경기도 수원시 영통구 청명북로7번길 7-18,443470,16705,,,,127.078119888064,37.2526042951193
463644,MA010120220804661580,청담이상,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110100001,1,대지,1010.0,1.0,경기도 수원시 영통구 영통동 1010-1,411173177013.0,경기도 수원시 영통구 청명남로,32.0,,4111710500110100001001188,월드프라자,경기도 수원시 영통구 청명남로 32,443470,16705,,,,127.075709118963,37.2524773693852
465244,MA010120220804945132,하우유두인,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500100770002,1,대지,77.0,2.0,경기도 수원시 영통구 영통동 77-2,411174331144.0,경기도 수원시 영통구 영통로345번길,6.0,,4111710500100770002003323,,경기도 수원시 영통구 영통로345번길 6,443470,16696,,1.0,,127.064511457028,37.2564533636165
467543,MA010120220804869722,환이네뭉티기,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110070009,1,대지,1007.0,9.0,경기도 수원시 영통구 영통동 1007-9,411174331170.0,경기도 수원시 영통구 청명남로12번길,13.0,,4111710500110070009001248,,경기도 수원시 영통구 청명남로12번길 13,443470,16705,,,,127.074839939284,37.2507314674118
468626,MA010120220804840916,앙코르보아,,I2,음식,I212,카페,I21201,카페,I56221,커피 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110050008,1,대지,1005.0,8.0,경기도 수원시 영통구 영통동 1005-8,411173177011.0,경기도 수원시 영통구 영일로,29.0,,4111710500110050008000386,,경기도 수원시 영통구 영일로 29,443470,16705,,,,127.076787155016,37.2500438111714
468961,MA010120220804854777,한마음정육식당,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109830002,1,대지,983.0,2.0,경기도 수원시 영통구 영통동 983-2,411174331086.0,경기도 수원시 영통구 봉영로1482번길,7.0,1.0,4111710500109830002000631,드림떡CAFE,경기도 수원시 영통구 봉영로1482번길 7-1,443470,16695,,,,127.065967316079,37.2453633702655
469518,MA010120220804808607,러브퀸2,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56211,일반 유흥 주점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110100002,1,대지,1010.0,2.0,경기도 수원시 영통구 영통동 1010-2,411174331172.0,경기도 수원시 영통구 청명남로34번길,8.0,,4111710500110100002001000,동양프라자,경기도 수원시 영통구 청명남로34번길 8,443470,16705,,,,127.075913655326,37.252343801571
469630,MA010120220804809271,은행골,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109960004,1,대지,996.0,4.0,경기도 수원시 영통구 영통동 996-4,411173177007.0,경기도 수원시 영통구 봉영로,1612.0,,4111710500109960004001202,보보스프라자,경기도 수원시 영통구 봉영로 1612,443470,16704,,1.0,,127.074963402274,37.2544629657597
470052,MA010120220804968828,팔청식당,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500110330006,1,대지,1033.0,6.0,경기도 수원시 영통구 영통동 1033-6,411173177015.0,경기도 수원시 영통구 청명북로,12.0,,4111710500110330006001130,,경기도 수원시 영통구 청명북로 12,443470,16705,,1.0,,127.079575769329,37.2524624351464
470068,MA010120220804964579,태백한우실비,,I2,음식,I201,한식,I20108,소고기 구이/찜,I56113,한식 육류 요리 전문점,41,경기도,41117,수원시 영통구,41117585,영통3동,4111710500,영통동,4111710500109610006,1,대지,961.0,6.0,경기도 수원시 영통구 영통동 961-6,411174331055.0,경기도 수원시 영통구 매영로345번길,7.0,,4111710500109610006001215,영통트리플렉스,경기도 수원시 영통구 매영로345번길 7,443470,16703,,1.0,,127.070892240979,37.2527640642355
